"id","name","description","video_link","country","country_code","logo","website","channel","external"
"269","News18 Bangla","Watch Bangla News Live on News18 Bangla, an exclusive news channel on YouTube which streams news related to West Bengal, Nation, and the World. The channel also has contemporary topic based debate and subject special series which are interesting & informative. Here you can watch Bangla news, breaking news, politics news, latest news, entertainment news, tech news, auto news, lifestyle news & more.","https://www.youtube.com/watch?v=4aZywP74vxQ","Bangladesh","bd","https://webradiodirectory.com/wp-content/uploads/2021/02/News18-Bangla-50x35-1.jpeg","https://bengali.news18.com","https://www.youtube.com/channel/UCbf0XHULBkTfv2hBjaaDw9Q/videos",NULL
"270","News18 Gujarati","ETV Gujarati is a cable and satellite television station in Ahmedabad, Gujarat, India, which provides Entertainment and Lifestyle shows. As part of the Eenadu Television Network, ETV Gujarati serves family-centered entertainment for every age group of viewers in the Guarati culture.","https://www.youtube.com/watch?v=0s_BkuwZVqk","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/News18-Gujarati-50x35-1.jpg","http://hindi.news18.com",,NULL
"271","News18 India","Watch News 18 Live Streaming. News18 India is one of the leading YouTube News channels which delivers Indian and international news live 24×7 in Hindi. A news package platform where you can find not only breaking news and news headlines but also exclusive interviews, series, mythological stories and factual stories.","https://www.youtube.com/watch?v=FORg8XkvB2E","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/news18-50x35-1.jpg","https://www.news18.com/","https://www.youtube.com/user/ibnlive/videos",NULL
"272","News18 Kannada","ETV Kannada is a cable and satellite television station in Bangalore, Karnataka, India, which provides Entertainment and Lifestyle shows. As part of the Eenadu Television Network, ETV Kannada serves family-centered entertainment for every age group of viewers in the Karnataka culture.","https://www.youtube.com/watch?v=xOhoFmuhmQ4","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/News18-Kannada-50x35-1.jpg","http://bengali.news18.com",,NULL
"273","News18 Rajasthan","Watch ETV Rajasthan live. ETV Network is a network of satellite television channels in India, news and entertainment channels. It is based in Hyderabad, India.","https://www.youtube.com/watch?v=wiCUo-jtkvU","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/News18-Rajasthan-50x35-1.jpg","http://hindi.news18.com","https://www.youtube.com/user/etvrajasthanindia/videos",NULL
"274","News18 Urdu","News18 Urdu is a cable and satellite television station from India which provides News, Entertainment and Lifestyle shows. As part of the Eenadu Television Network, News18 Urdu serves family-centered entertainment for every age group of viewers in India who speak Urdu language.","https://www.youtube.com/watch?v=dRJU8Ur7-g8","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/news-18-urdu-50x35-1.jpg","http://urdu.news18.com",,NULL
"275","Newsfirst","Sri Lankas first international news channel, broadcasting in Sinhalese, Tamil and English across three TV channels, four radio channels.","https://www.youtube.com/watch?v=zWfoX_jM0Hg","Sri Lanka","lk","https://webradiodirectory.com/wp-content/uploads/2021/02/unnamed-50x35-1.jpg","https://www.newsfirst.lk","https://www.youtube.com/channel/UCgnFSj7jQffD5V5m05j4dPw",NULL
"276","Newsmax TV","Newsmax TV is news TV channel offering news about politics, national and world news, health, faith, personal finance and technology. Newsmax TV is based in West Palm Beach, Florida. It has offices in Washington, D.C. and New York City. The channel was founded in 1998.","http://www.newsmaxtv.com/","United States","us","https://webradiodirectory.com/wp-content/uploads/2021/02/Newsmax-TV-50x35-1.jpg","http://www.newsmaxtv.com/",,"1"
"277","Noor TV","Noor TV is a UK based Satellite Television Channel. It is owned by Aleha Digital Televsion. Noor TV provides quality television programes for the 12 Million Muslims across Europe.","https://ls1.serverdump.com/stream3.m3u8","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/Untitled20-60x44-1.jpg","http://thenoor.tv/","https://www.youtube.com/user/noortvchannel/videos",NULL
"278","NTV","NTV is General TV channel owned by the Nation Media Group and was founded in 2005. It offers a variety of programs, including news, tv-series and religious programs.","//www.dailymotion.com/embed/video/x6shkab?autoPlay=1&source_type=iframe","Kenya","ke","https://webradiodirectory.com/wp-content/uploads/2021/02/ntv-1-50x35-1.jpg","http://www.ntv.co.ke/",,NULL
"279","NTV","NTV is a Turkish nationwide television news channel. It was partnered with MSNBC between May 2000 and 2014. Besides domestic and international news, the channel’s programming includes documentaries, as well as programs on finance, arts and culture, lifestyle, and sports.","https://www.youtube.com/watch?v=XEJM4Hcgd3M","Turkey","tr","https://webradiodirectory.com/wp-content/uploads/2021/02/ntvturkey-50x35-1.jpg","http://www.ntv.com.tr/","https://www.youtube.com/channel/UC9TDTjbOjFB9jADmPhSAPsw",NULL
"280","NTV","NTV is a very popular Bangla TV channel that offers diverse mix of programs such as news bulletins, current affairs, talk shows, soap operas, educational, religious, politics related programs, drama, movie, reality shows and other entertainment programs. It delivers news and entertainment programs across all platforms: TV, Internet and Mobile.","https://www.youtube.com/watch?v=nxTdcjWT918","Bangladesh","bd","https://webradiodirectory.com/wp-content/uploads/2021/02/ntv-50x35-1.jpg","http://www.ntvbd.com/","https://www.youtube.com/channel/UCYqujAD5831EywH1jldBu5w",NULL
"281","NTV Telugu","Watch NTV Live Telugu (HD) live streaming. This channel shows diverse programs such as news bulletins, current affairs, talk shows, soap operas, educational, religious, politics related programs, drama, movie, reality shows, and other entertainment programs.","https://www.youtube.com/watch?v=ECLj8LyGKWc","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/ntv-2-50x35-1.jpg","http://www.ntvtelugu.com/","https://www.youtube.com/channel/UCumtYpCY26F6Jr3satUgMvA",NULL
"282","NTV Uganda","Watch NTV Uganda live streaming. NTV Uganda is Uganda’s leading TV station, fast and first with the most reliable, objective and comprehensive news, plus unrivaled quality programming.","http://www.ntv.co.ug/","Uganda","ug","https://webradiodirectory.com/wp-content/uploads/2021/02/ntvuganda-50x35-1.jpg","http://www.ntv.co.ug/","https://www.youtube.com/user/ntvuganda/videos","1"
"284","Om Nom Stories","The series chronicles Om Nom’s adventures with a young boy named Evan, beginning with the little monster’s mysterious appearance on the boy’s doorstep in Episode 1. The animation series goes on to reveal Om Nom’s mischievous, yet endearing personality as he and Evan bond over day-to-day activities such as playing games, exploring house-hold items and celebrating holidays.","https://www.youtube.com/watch?v=UYWxnamnjmw","No Country","ww","https://webradiodirectory.com/wp-content/uploads/2021/02/omnom-50x35-1.jpg","https://network.hooplakidz.com/",,NULL
"285","ORTM","The Office of Radio and Television of Mali (ORTM) is the national broadcaster of the West African state of Mali. Television broadcasts started in 1983. The TV station is located in Bamako.","//www.dailymotion.com/embed/video/x5tcmdy?source_type=iframe","Mali","ml","https://webradiodirectory.com/wp-content/uploads/2021/02/ortm-50x35-1.jpg","http://ortm.ml/",,NULL
"286","OTV","Watch Online OTV Live Odisha News channel from India with high-quality streaming.","https://www.youtube.com/watch?v=RMKeEPRhIyo","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/otv-50x35-1.jpg","https://content.vidgyor.com/live/midroll/html/odishatv_amp.html",,NULL
"287","P7 News","P7 News or Sach Zaruri Hai is a 24 hours Hindi News Channel. P7 News has been positioned to cater to the viewer ship to the entire country with a special focus on key Hindi speaking States in the Hindi speaking belt. P7 News covers all the areas from fashion to philosophy, entertainment and music, science and technology and will try to cover all that aspects of human life.","http://www.p7news.tv/livetv-p7news.html","No Country","ww","https://webradiodirectory.com/wp-content/uploads/2021/02/p7-60x44-1.jpg","http://www.p7news.tv/",,"1"
"288","Peace TV","Peace TV is a 24-hours Islamic TV channel and a free-to-air television network. Peace TV programs are in Bengali, Urdu and English languages. The channel was launched in 2011.","http://peacetvnetwork.visionip.tv/live","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/peace-tv.jpg","http://peacetvnetwork.visionip.tv/live","https://www.youtube.com/user/officialpeacetv","1"
"289","Peace TV Bangla","Peace TV is a 24-hours Islamic TV channel and a free-to-air television network. Peace TV programs are in Bengali, Urdu and English languages. The channel was launched in 2011.","http://peacetvnetwork.visionip.tv/live","Bangladesh","bd","https://webradiodirectory.com/wp-content/uploads/2021/02/peace-tv-1.jpg","http://peacetvnetwork.visionip.tv/live",,"1"
"290","Peppa Pig Cartoons","Peppa lives with her mummy and daddy and her little brother, George. Her adventures are fun, sometimes involve a few tears, but always end happily. Welcome to the Official Peppa Pig channel, a world of Peppa with episodes and compilations to keep even the most dedicated Peppa fans happy. Enjoy and don’t forget to share!","https://www.youtube.com/watch?v=PjvP3WO9bM4","No Country","ww","https://webradiodirectory.com/wp-content/uploads/2021/02/peppa-50x35-1.jpg","http://www.peppapig.com/intro","https://www.youtube.com/user/theofficialpeppa/videos",NULL
"291","PIK Sat","PIK Sat is satellite TV channel from the Cyprus Broadcasting Corporation or CyBC. CyBC is a non-profit organization promotion its main mission, which is the objective provision of information, culture and entertainment for the people of Cyprus.","http://www.riknews.com.cy/","Cyprus","cy","https://webradiodirectory.com/wp-content/uploads/2021/02/RIK-50x35-1.jpg","http://www.riknews.com.cy/",,"1"
"292","PJ Masks","Watch PJ Masks live streaming. Kids like superheroes, so what could be better for tykes than becoming superheroes themselves? That’s what happens at night for young friends Connor, Amaya and Greg. When they put on their pyjamas and activate their animal amulets, they turn into their alter egos — Catboy, Owlette and Gekko — before embarking on adventures that are filled with action. Along the way, they solve mysteries and learn valuable lessons.","https://www.youtube.com/watch?v=qJvufyAp3-w","No Country","ww","https://webradiodirectory.com/wp-content/uploads/2021/02/PJ-Masks-50x35-1.jpg","http://pjmasks.co.uk/",,NULL
"293","Pogo TV","Pogo TV channel primarily focuses on airing animated shows for kids and some fun based live-action shows from Mumbai, the capital city of Maharashtra. Pogo is a cable and Satellite television channel produced by Turner Broadcasting. It is unit of Time Warner for India. Pogo is a 24-hrs fun filled channel for the younger lot.","https://www.youtube.com/watch?v=YCfhqpQoXvU","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/pogo-60x44-1.jpg","http://www.pogo.tv/",,NULL
"294","Polimer News","Polimer News is a Tamil-language satellite television channel based in Chennai, India. Polimer channel was established by P.V. Kalyana Sundaram as a local channel in Salem, which was telecasted only by cable operators, later it became Tamil Nadu state entertainment channel.","https://www.youtube.com/watch?v=BC52ueB-cgE","India","in","https://webradiodirectory.com/wp-content/uploads/2021/02/polimar-news-50x35-1.jpg","https://www.polimernews.com/","https://www.youtube.com/channel/UC8Z-VjXBtDJTvq6aqkIskPg/videos",NULL
"295","Polly Pocket","Watch Polly Pocket official series online free.","https://www.youtube.com/watch?v=yRDuTHL3jFY","No Country","ww","https://webradiodirectory.com/wp-content/uploads/2021/02/Polly-Pocket-50x35-1.jpg","http://www.pollypocket.com/",,NULL
"296","Pop","POP is a high energy channel for kids. POP delivers a fresh and diverse mix of shows. Silly cartoons, fun how to facts and game shows all combine to form an entertaining and inspiring bundle for children.","http://www.filmon.com/tv/channel/export?channel_id=320&affid=223489Mv&source_type=iframe","United Kingdom","gb","https://webradiodirectory.com/wp-content/uploads/2021/02/pop-60x44-1.jpg","http://www.popfun.co.uk/","http://www.youtube.com/user/popfuntv/videos",NULL
"297","Press TV","Press TV is a 24-hour English language news organization of the Islamic Republic of Iran Broadcasting (IRIB). It is state-owned but independent of the Iranian government in its management, and its head is appointed directly by the supreme leader, Ayatollah Ali Khamenei. IRIB is the only legal TV and radio broadcaster inside Iran, and is close to Iran’s conservative political faction. Press TV broadcasts in English on a round-the-clock schedule.","https://live2.presstv.com/liveprs/smil:liveprs.smil/chunklist_w2115435019_b644100_slen.m3u8","Iran","ir","https://webradiodirectory.com/wp-content/uploads/2021/02/press-tv-60x44-1.jpg","http://www.presstv.ir/","https://www.youtube.com/user/presstvlondon/videos",NULL
"298","PTI Insaf TV","PTI Insaf TV Live Streaming, Pakistan Tehreek-e-Insaf’s official channel which covers all their Jalsa and election campaigns and other events and news. Watch Insaf TV Live only on DesiFreeTV.","http://www.insaftv.pk/","Pakistan","pk","https://webradiodirectory.com/wp-content/uploads/2021/02/PTI.jpg","http://www.insaftv.pk/",,"1"
